     1.001028452,428,,page-faults,998029612,100.00
     2.001825049,0,,page-faults,998579708,100.00
     3.002607701,0,,page-faults,998880063,100.00
     4.002799886,0,,page-faults,997995808,100.00
     5.004462362,0,,page-faults,999731564,100.00
     6.004689708,0,,page-faults,997612903,100.00
     7.006036858,0,,page-faults,999332115,100.00
     8.006984415,0,,page-faults,998940245,100.00
     9.008064020,0,,page-faults,999142921,100.00
    10.001745608,16,,page-faults,991614585,100.00
